-2.266055
-3.165050
-2.879932
0.493611
3.258898
2.900908
2.218710
2.467677
2.176672
1.756798
1.817480
1.550741
1.201393
1.197897
0.940439
0.620217
0.590260
0.335223
0.027125
-0.010162
-0.267760
-0.574316
-0.603780
-0.869667
-1.184937
-1.187423
-1.471429
-1.811283
-1.749200
-2.075920
-2.479562
-2.231435
-2.714910
-3.384332
-1.142861
2.490705
3.307653
2.349381
2.353270
2.392880
1.861222
1.783439
1.723518
1.297859
1.192443
1.096452
0.712968
0.596878
0.484945
0.117794
0.000000
-0.117794
-0.484945
-0.596878
-0.712968
-1.096452
-1.192443
-1.297859
-1.723518
-1.783439
-1.861222
-2.392880
-2.353270
-2.349381
-3.307653
-2.490705
1.142861
3.384332
2.714910
2.231435
2.479562
2.075920
1.749200
1.811283
1.471429
1.187423
1.184937
0.869667
0.603780
0.574316
0.267760
0.010162
-0.027125
-0.335223
-0.590260
-0.620217
-0.940439
-1.197897
-1.201393
-1.550741
-1.817480
-1.756798
-2.176672
-2.467677
-2.218710
-2.900908
-3.258898
-0.493611
2.879932
3.165050
2.266055
