2.558738
2.763147
2.988180
3.076187
2.937579
2.707619
2.514063
2.324793
2.112114
1.914312
1.723002
1.513527
1.313409
1.123566
0.913790
0.711031
0.528160
0.309998
0.105211
0.084975
0.270343
0.495056
0.680048
0.877815
1.089831
1.281788
1.478299
1.688813
1.882871
2.077038
2.289876
2.483886
2.671805
2.899919
3.067380
3.017704
2.802273
2.589797
2.407115
2.201040
1.993582
1.804537
1.601770
1.393764
1.203883
1.003140
0.791547
0.605196
0.406495
0.177726
0.063362
0.177726
0.406495
0.605196
0.791547
1.003140
1.203883
1.393764
1.601770
1.804537
1.993582
2.201040
2.407115
2.589797
2.802273
3.017704
3.067380
2.899919
2.671805
2.483886
2.289876
2.077038
1.882871
1.688813
1.478299
1.281788
1.089831
0.877815
0.680048
0.495056
0.270343
0.084975
0.105211
0.309998
0.528160
0.711031
0.913790
1.123566
1.313409
1.513527
1.723002
1.914312
2.112114
2.324793
2.514063
2.707619
2.937579
3.076187
2.988180
2.763147
2.558738
